Date,Cluster,Healthy,Incubating,Infected,M_Suscept,M_Latent,M_Infected,Risk,lat,lon
30,1,214,0,0,17654.34142784718,6.786364908128025,0.39251362308370485,3.4541198831366024e-05,17.11371281,98.40051491
30,2,569,0,0,3712.468749634674,1.2796678436721747,0.077260874481852,6.798956954402974e-06,17.47290157,98.02630126
30,3,180,0,0,3712.222852497474,1.519307018910855,0.09069711627568094,7.98134623225992e-06,17.22720545,98.22567455
30,4,255,0,0,3709.259125651153,4.803651332767052,0.3664835723842055,2.418791577735756e-05,17.2121,97.7684
30,5,54,0,0,3713.0295785158173,0.7130288821628037,0.04009101787641283,3.5280095731243286e-06,16.71198301,98.56604615
30,6,140,0,0,3712.5856700240292,1.1570452571711445,0.06619737106834167,5.825368654014067e-06,17.3383,97.667
30,7,623,0,0,3711.933647251036,1.8424061826132059,0.1189181598843918,1.0464798069826477e-05,17.56081089,97.92060989
31,0,491,0,0,35424.00849223811,15.653394036257424,1.2316165879931056,0.00010838225974339328,17.33876038,98.1068906
31,1,221,0,0,18899.512767611894,6.107728417315222,0.39251362308370485,3.4541198831366024e-05,17.11371281,98.40051491
31,2,553,0,0,3992.5915625927746,1.1517010593049573,0.077260874481852,6.798956954402975e-06,17.47290157,98.02630126
31,3,178,0,0,3992.371504749852,1.3673763170197695,0.09069711627568094,7.981346232259922e-06,17.22720545,98.22567455
31,4,246,0,0,3989.8079712599747,4.323286199490346,0.3664835723842055,2.4187915777357556e-05,17.2121,97.7684
31,5,49,0,0,3993.0888267238033,0.6417259939465233,0.04009101787641283,3.5280095731243286e-06,16.71198301,98.56604615
31,6,140,0,0,3992.69387240352,1.04134073145403,0.06619737106834167,5.825368654014067e-06,17.3383,97.667
31,7,622,0,0,3992.122032874363,1.6581655643518853,0.1189181598843918,1.0464798069826477e-05,17.56081089,97.92060989
32,0,508,0,0,37597.29642570695,14.088054632631682,1.2316165879931056,0.00010838225974339329,17.33876038,98.1068906
32,1,211,0,0,20167.130236955934,5.4969555755837,0.39251362308370485,3.4541198831366024e-05,17.11371281,98.40051491
32,2,563,0,0,4281.031679207852,1.0365309533744615,0.077260874481852,6.798956954402974e-06,17.47290157,98.02630126
